"date","site","block","treatment","quad","species","tissue","biomass_category","growth_form","mass_g"
2012-08-01,"MAT06","2","F5","1","Betula nana","Below stems","below","Deciduous",8.671
2012-08-01,"MAT06","2","F5","2","Betula nana","Below stems","below","Deciduous",5.737
2012-08-01,"MAT06","2","F5","3","Betula nana","Below stems","below","Deciduous",7.057
2012-08-01,"MAT06","2","F5","4","Betula nana","Below stems","below","Deciduous",0
2012-08-01,"MAT06","2","F5","5","Betula nana","Below stems","below","Deciduous",3.242
2012-08-01,"MAT06","3","F5","1","Betula nana","Below stems","below","Deciduous",1.367
2012-08-01,"MAT06","3","F5","2","Betula nana","Below stems","below","Deciduous",0
2012-08-01,"MAT06","3","F5","3","Betula nana","Below stems","below","Deciduous",10.952
2012-08-01,"MAT06","3","F5","4","Betula nana","Below stems","below","Deciduous",22.671
2012-08-01,"MAT06","3","F5","5","Betula nana","Below stems","below","Deciduous",6.54
2012-08-01,"MAT06","1","F5","1","Salix pulchra","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","2","Salix pulchra","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","3","Salix pulchra","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","4","Salix pulchra","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","5","Salix pulchra","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","1","Salix pulchra","new leaves","new above","Deciduous",0.117
2012-08-01,"MAT06","2","F5","2","Salix pulchra","new leaves","new above","Deciduous",0.098
2012-08-01,"MAT06","2","F5","3","Salix pulchra","new leaves","new above","Deciduous",0.649
2012-08-01,"MAT06","2","F5","4","Salix pulchra","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","5","Salix pulchra","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","1","Salix pulchra","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","2","Salix pulchra","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","3","Salix pulchra","new leaves","new above","Deciduous",1.526
2012-08-01,"MAT06","3","F5","4","Salix pulchra","new leaves","new above","Deciduous",0.294
2012-08-01,"MAT06","3","F5","5","Salix pulchra","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","1","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","2","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","3","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","4","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","5","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","1","Salix pulchra","new stems","new above","Deciduous",0.107
2012-08-01,"MAT06","2","F5","2","Salix pulchra","new stems","new above","Deciduous",0.03
2012-08-01,"MAT06","2","F5","3","Salix pulchra","new stems","new above","Deciduous",0.345
2012-08-01,"MAT06","2","F5","4","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","5","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","1","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","2","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","3","Salix pulchra","new stems","new above","Deciduous",0.412
2012-08-01,"MAT06","3","F5","4","Salix pulchra","new stems","new above","Deciduous",0.05
2012-08-01,"MAT06","3","F5","5","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","1","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","1","F5","2","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","1","F5","3","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","1","F5","4","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","1","F5","5","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","2","F5","1","Salix pulchra","old stems","old above","Deciduous",0.551
2012-08-01,"MAT06","2","F5","2","Salix pulchra","old stems","old above","Deciduous",0.539
2012-08-01,"MAT06","2","F5","3","Salix pulchra","old stems","old above","Deciduous",2.783
2012-08-01,"MAT06","2","F5","4","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","2","F5","5","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F5","1","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F5","2","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F5","3","Salix pulchra","old stems","old above","Deciduous",7.161
2012-08-01,"MAT06","3","F5","4","Salix pulchra","old stems","old above","Deciduous",0.311
2012-08-01,"MAT06","3","F5","5","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","1","F5","1","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","2","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","3","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","4","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","5","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","1","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","2","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","3","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","4","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","5","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","1","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","2","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","3","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","4","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","5","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","1","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","1","F5","2","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","1","F5","3","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","1","F5","4","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","1","F5","5","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","2","F5","1","Salix pulchra","Below stems","below","Deciduous",6.27
2012-08-01,"MAT06","2","F5","2","Salix pulchra","Below stems","below","Deciduous",3.887
2012-08-01,"MAT06","2","F5","3","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","2","F5","4","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","2","F5","5","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","3","F5","1","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","3","F5","2","Salix pulchra","Below stems","below","Deciduous",3.66
2012-08-01,"MAT06","3","F5","3","Salix pulchra","Below stems","below","Deciduous",9.626
2012-08-01,"MAT06","3","F5","4","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","3","F5","5","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","1","F5","1","Vaccinium uliginosum","new leaves","new above","Deciduous",0.202
2012-08-01,"MAT06","1","F5","2","Vaccinium uliginosum","new leaves","new above","Deciduous",0.466
2012-08-01,"MAT06","1","F5","3","Vaccinium uliginosum","new leaves","new above","Deciduous",0.111
2012-08-01,"MAT06","1","F5","4","Vaccinium uliginosum","new leaves","new above","Deciduous",0.018
2012-08-01,"MAT06","1","F5","5","Vaccinium uliginosum","new leaves","new above","Deciduous",0.324
2012-08-01,"MAT06","2","F5","1","Vaccinium uliginosum","new leaves","new above","Deciduous",NA
2012-08-01,"MAT06","2","F5","2","Vaccinium uliginosum","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","3","Vaccinium uliginosum","new leaves","new above","Deciduous",0.944
2012-08-01,"MAT06","2","F5","4","Vaccinium uliginosum","new leaves","new above","Deciduous",0.383
2012-08-01,"MAT06","2","F5","5","Vaccinium uliginosum","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","1","Vaccinium uliginosum","new leaves","new above","Deciduous",0.256
2012-08-01,"MAT06","3","F5","2","Vaccinium uliginosum","new leaves","new above","Deciduous",0.026
2012-08-01,"MAT06","3","F5","3","Vaccinium uliginosum","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","4","Vaccinium uliginosum","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","5","Vaccinium uliginosum","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","1","Vaccinium uliginosum","new stems","new above","Deciduous",0.252
2012-08-01,"MAT06","1","F5","2","Vaccinium uliginosum","new stems","new above","Deciduous",0.086
2012-08-01,"MAT06","1","F5","3","Vaccinium uliginosum","new stems","new above","Deciduous",0.217
2012-08-01,"MAT06","1","F5","4","Vaccinium uliginosum","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","5","Vaccinium uliginosum","new stems","new above","Deciduous",0.216
2012-08-01,"MAT06","2","F5","1","Vaccinium uliginosum","new stems","new above","Deciduous",0.116
2012-08-01,"MAT06","2","F5","2","Vaccinium uliginosum","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","3","Vaccinium uliginosum","new stems","new above","Deciduous",0.242
2012-08-01,"MAT06","2","F5","4","Vaccinium uliginosum","new stems","new above","Deciduous",0.169
2012-08-01,"MAT06","2","F5","5","Vaccinium uliginosum","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","1","Vaccinium uliginosum","new stems","new above","Deciduous",0.034
2012-08-01,"MAT06","3","F5","2","Vaccinium uliginosum","new stems","new above","Deciduous",0.028
2012-08-01,"MAT06","3","F5","3","Vaccinium uliginosum","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","4","Vaccinium uliginosum","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","5","Vaccinium uliginosum","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","1","Vaccinium uliginosum","old stems","old above","Deciduous",1.127
2012-08-01,"MAT06","1","F5","2","Vaccinium uliginosum","old stems","old above","Deciduous",1.522
2012-08-01,"MAT06","1","F5","3","Vaccinium uliginosum","old stems","old above","Deciduous",1.141
2012-08-01,"MAT06","1","F5","4","Vaccinium uliginosum","old stems","old above","Deciduous",0.071
2012-08-01,"MAT06","1","F5","5","Vaccinium uliginosum","old stems","old above","Deciduous",1.075
2012-08-01,"MAT06","2","F5","1","Vaccinium uliginosum","old stems","old above","Deciduous",1.84
2012-08-01,"MAT06","2","F5","2","Vaccinium uliginosum","old stems","old above","Deciduous",0
2012-08-01,"MAT06","2","F5","3","Vaccinium uliginosum","old stems","old above","Deciduous",8.128
2012-08-01,"MAT06","2","F5","4","Vaccinium uliginosum","old stems","old above","Deciduous",2.028
2012-08-01,"MAT06","2","F5","5","Vaccinium uliginosum","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F5","1","Vaccinium uliginosum","old stems","old above","Deciduous",1.365
2012-08-01,"MAT06","3","F5","2","Vaccinium uliginosum","old stems","old above","Deciduous",0.151
2012-08-01,"MAT06","3","F5","3","Vaccinium uliginosum","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F5","4","Vaccinium uliginosum","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F5","5","Vaccinium uliginosum","old stems","old above","Deciduous",0
2012-08-01,"MAT06","1","F5","1","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","2","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","3","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","4","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","5","Vaccinium uliginosum","inflor.","new above","Deciduous",0.05
2012-08-01,"MAT06","2","F5","1","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","2","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","3","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","4","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","5","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","1","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","2","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","3","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","4","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","5","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","1","Vaccinium uliginosum","Below stems","below","Deciduous",1.346
2012-08-01,"MAT06","1","F5","2","Vaccinium uliginosum","Below stems","below","Deciduous",3.296
2012-08-01,"MAT06","1","F5","3","Vaccinium uliginosum","Below stems","below","Deciduous",2.949
2012-08-01,"MAT06","1","F5","4","Vaccinium uliginosum","Below stems","below","Deciduous",0.025
2012-08-01,"MAT06","1","F5","5","Vaccinium uliginosum","Below stems","below","Deciduous",0.686
2012-08-01,"MAT06","2","F5","1","Vaccinium uliginosum","Below stems","below","Deciduous",2.253
2012-08-01,"MAT06","2","F5","2","Vaccinium uliginosum","Below stems","below","Deciduous",0
2012-08-01,"MAT06","2","F5","3","Vaccinium uliginosum","Below stems","below","Deciduous",9.356
2012-08-01,"MAT06","2","F5","4","Vaccinium uliginosum","Below stems","below","Deciduous",2.862
2012-08-01,"MAT06","2","F5","5","Vaccinium uliginosum","Below stems","below","Deciduous",0
2012-08-01,"MAT06","3","F5","1","Vaccinium uliginosum","Below stems","below","Deciduous",1.364
2012-08-01,"MAT06","3","F5","2","Vaccinium uliginosum","Below stems","below","Deciduous",0
2012-08-01,"MAT06","3","F5","3","Vaccinium uliginosum","Below stems","below","Deciduous",0
2012-08-01,"MAT06","3","F5","4","Vaccinium uliginosum","Below stems","below","Deciduous",0
2012-08-01,"MAT06","3","F5","5","Vaccinium uliginosum","Below stems","below","Deciduous",0
2012-08-01,"MAT06","1","F5","1","Arctostaphylos alpina","new leaves","new above","Deciduous",0.09
2012-08-01,"MAT06","1","F5","2","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","3","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","4","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","5","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","1","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","2","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","3","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","4","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","5","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","1","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","2","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","3","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","4","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","5","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","1","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","2","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","3","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","4","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F5","5","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","1","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","2","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","3","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","4","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F5","5","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","1","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","2","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F5","3","Arctostaphylos alpina","new stems","new above","Deciduous",0
