"Block","Treatment","Quad","Surface_area_cm2","Date_collected","Species","Tissue","Mass_g","Plot_tissue_ID","Growth_form","Notes"
2,"F2",2,400,2024-07-25,"Rubcha","InflorStalks",0,NA,"Forb",NA
2,"F2",2,400,2024-07-25,"Rubcha","BelowStem",1.952,"1110","Forb",NA
2,"F2",2,400,2024-07-25,"Petfri","LeavesStems",0,NA,"Forb",NA
2,"F2",2,400,2024-07-25,"Petfri","InflorStalks",0,NA,"Forb",NA
2,"F2",2,400,2024-07-25,"Petfri","BelowStem",0,NA,"Forb",NA
2,"F2",2,400,2024-07-25,"OtherForb","LeavesStems",0,"1148","Forb",NA
2,"F2",2,400,2024-07-25,"OtherForb","InflorStalks",0,NA,"Forb",NA
2,"F2",2,400,2024-07-25,"OtherForb","BelowStem",0,NA,"Forb",NA
2,"F2",2,400,2024-07-25,"Sphagnum","Green",0.033,"1177","Moss",NA
2,"F2",2,400,2024-07-25,"OtherMoss","Green",0.494,"1108","Moss",NA
2,"F2",2,400,2024-07-25,"Lichen","Live",0.083,"1111","Lichen",NA
2,"F2",2,400,2024-07-25,"Attached","Wood",0,NA,"Litter",NA
2,"F2",2,400,2024-07-25,"Attached","Litter",0.015,"1114","Litter",NA
2,"F2",3,400,2024-07-25,"Erivag","BladeSheathInflCulm",0.494,"1112","Graminoid",NA
2,"F2",3,400,2024-07-25,"Erivag","Rhizome",0.037,"1113","Graminoid",NA
2,"F2",3,400,2024-07-25,"Carbig","BladeSheathInflCulm",0,"458","Graminoid",NA
2,"F2",3,400,2024-07-25,"Carbig","Rhizome",0,NA,"Graminoid",NA
2,"F2",3,400,2024-07-25,"OtherGraminoid","BladeSheathInflCulm",0,NA,"Graminoid",NA
2,"F2",3,400,2024-07-25,"OtherGraminoid","Rhizome",0,NA,"Graminoid",NA
2,"F2",3,400,2024-07-25,"Betnan","NewLeaves",1.277,"1082","Deciduous",NA
2,"F2",3,400,2024-07-25,"Betnan","NewStems",0.089,"1195","Deciduous",NA
2,"F2",3,400,2024-07-25,"Betnan","OldStems",1.236,"1083","Deciduous",NA
2,"F2",3,400,2024-07-25,"Betnan","Inflor",0,"1197","Deciduous",NA
2,"F2",3,400,2024-07-25,"Betnan","BelowStem",14.722,"1085","Deciduous",NA
2,"F2",3,400,2024-07-25,"Salpul","NewLeaves",0.265,"1173","Deciduous",NA
2,"F2",3,400,2024-07-25,"Salpul","NewStems",0.061,"1178","Deciduous",NA
2,"F2",3,400,2024-07-25,"Salpul","OldStems",0.053,"1176","Deciduous",NA
2,"F2",3,400,2024-07-25,"Salpul","Inflor",0,NA,"Deciduous",NA
2,"F2",3,400,2024-07-25,"Salpul","BelowStem",0,"1179","Deciduous",NA
2,"F2",3,400,2024-07-25,"Vaculi","NewLeaves",0,"1086","Deciduous",NA
2,"F2",3,400,2024-07-25,"Vaculi","NewStems",0,"1184","Deciduous",NA
2,"F2",3,400,2024-07-25,"Vaculi","OldStems",0,"1088","Deciduous",NA
2,"F2",3,400,2024-07-25,"Vaculi","Inflor",0,NA,"Deciduous",NA
2,"F2",3,400,2024-07-25,"Vaculi","BelowStem",0,"1089","Deciduous",NA
2,"F2",3,400,2024-07-25,"OtherDeciduous","NewLeaves",0,"454","Deciduous",NA
2,"F2",3,400,2024-07-25,"OtherDeciduous","NewStems",0,"457","Deciduous",NA
2,"F2",3,400,2024-07-25,"OtherDeciduous","OldStems",0,"460","Deciduous",NA
2,"F2",3,400,2024-07-25,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
2,"F2",3,400,2024-07-25,"OtherDeciduous","BelowStem",0,"463","Deciduous",NA
2,"F2",3,400,2024-07-25,"Ledpal","NewLeaves",1.07,"1091","Evergreen",NA
2,"F2",3,400,2024-07-25,"Ledpal","NewStems",0.236,"1092","Evergreen",NA
2,"F2",3,400,2024-07-25,"Ledpal","OldLeaves",0.296,"1094","Evergreen",NA
2,"F2",3,400,2024-07-25,"Ledpal","OldStems",1.411,"1095","Evergreen",NA
2,"F2",3,400,2024-07-25,"Ledpal","Inflor",0.106,"1097","Evergreen",NA
2,"F2",3,400,2024-07-25,"Ledpal","BelowStem",2.528,"1098","Evergreen",NA
2,"F2",3,400,2024-07-25,"Vacvit","NewLeaves",2.646,"1100","Evergreen",NA
2,"F2",3,400,2024-07-25,"Vacvit","NewStems",0.42,"1101","Evergreen",NA
2,"F2",3,400,2024-07-25,"Vacvit","OldLeaves",4.391,"1103","Evergreen",NA
2,"F2",3,400,2024-07-25,"Vacvit","OldStems",2.655,"1104","Evergreen",NA
2,"F2",3,400,2024-07-25,"Vacvit","Inflor",0.009,"1106","Evergreen",NA
2,"F2",3,400,2024-07-25,"Vacvit","BelowStem",1.126,"1107","Evergreen",NA
2,"F2",3,400,2024-07-25,"Castet","NewStems",0,NA,"Evergreen",NA
2,"F2",3,400,2024-07-25,"Castet","OldStems",0,NA,"Evergreen",NA
2,"F2",3,400,2024-07-25,"Castet","Inflor",0,NA,"Evergreen",NA
2,"F2",3,400,2024-07-25,"Castet","BelowStem",0,NA,"Evergreen",NA
2,"F2",3,400,2024-07-25,"OtherEvergreen","NewLeaves",0.052,"1115","Evergreen",NA
2,"F2",3,400,2024-07-25,"OtherEvergreen","NewStems",0,"1116","Evergreen",NA
2,"F2",3,400,2024-07-25,"OtherEvergreen","OldLeaves",0.08,"1117","Evergreen",NA
2,"F2",3,400,2024-07-25,"OtherEvergreen","OldStems",0.265,"1118","Evergreen",NA
2,"F2",3,400,2024-07-25,"OtherEvergreen","Inflor",0,"1119","Evergreen",NA
2,"F2",3,400,2024-07-25,"OtherEvergreen","BelowStem",0,"1120","Evergreen",NA
2,"F2",3,400,2024-07-25,"Rubcha","LeavesStems",1.711,"1109","Forb",NA
2,"F2",3,400,2024-07-25,"Rubcha","InflorStalks",0,NA,"Forb",NA
2,"F2",3,400,2024-07-25,"Rubcha","BelowStem",1.7,"1110","Forb",NA
2,"F2",3,400,2024-07-25,"Petfri","LeavesStems",0,NA,"Forb",NA
2,"F2",3,400,2024-07-25,"Petfri","InflorStalks",0,NA,"Forb",NA
2,"F2",3,400,2024-07-25,"Petfri","BelowStem",0,NA,"Forb",NA
2,"F2",3,400,2024-07-25,"OtherForb","LeavesStems",0.158,"1148","Forb",NA
2,"F2",3,400,2024-07-25,"OtherForb","InflorStalks",0,NA,"Forb",NA
2,"F2",3,400,2024-07-25,"OtherForb","BelowStem",0,NA,"Forb",NA
2,"F2",3,400,2024-07-25,"Sphagnum","Green",0.033,"1177","Moss",NA
2,"F2",3,400,2024-07-25,"OtherMoss","Green",4.363,"1108","Moss",NA
2,"F2",3,400,2024-07-25,"Lichen","Live",0.81,"1111","Lichen",NA
2,"F2",3,400,2024-07-25,"Attached","Wood",0,NA,"Litter",NA
2,"F2",3,400,2024-07-25,"Attached","Litter",0.024,"1114","Litter",NA
2,"F2",4,400,2024-07-25,"Erivag","BladeSheathInflCulm",0,"1112","Graminoid",NA
2,"F2",4,400,2024-07-25,"Erivag","Rhizome",0,"1113","Graminoid",NA
2,"F2",4,400,2024-07-25,"Carbig","BladeSheathInflCulm",0.247,"458","Graminoid",NA
2,"F2",4,400,2024-07-25,"Carbig","Rhizome",0,NA,"Graminoid",NA
2,"F2",4,400,2024-07-25,"OtherGraminoid","BladeSheathInflCulm",0,NA,"Graminoid",NA
2,"F2",4,400,2024-07-25,"OtherGraminoid","Rhizome",0,NA,"Graminoid",NA
2,"F2",4,400,2024-07-25,"Betnan","NewLeaves",0.773,"1082","Deciduous",NA
2,"F2",4,400,2024-07-25,"Betnan","NewStems",0.12,"1195","Deciduous",NA
2,"F2",4,400,2024-07-25,"Betnan","OldStems",2.841,"1083","Deciduous",NA
2,"F2",4,400,2024-07-25,"Betnan","Inflor",0,"1197","Deciduous",NA
2,"F2",4,400,2024-07-25,"Betnan","BelowStem",10.114,"1085","Deciduous",NA
2,"F2",4,400,2024-07-25,"Salpul","NewLeaves",0,"1173","Deciduous",NA
2,"F2",4,400,2024-07-25,"Salpul","NewStems",0,"1178","Deciduous",NA
2,"F2",4,400,2024-07-25,"Salpul","OldStems",0,"1176","Deciduous",NA
2,"F2",4,400,2024-07-25,"Salpul","Inflor",0,NA,"Deciduous",NA
2,"F2",4,400,2024-07-25,"Salpul","BelowStem",0,"1179","Deciduous",NA
2,"F2",4,400,2024-07-25,"Vaculi","NewLeaves",0,"1086","Deciduous",NA
2,"F2",4,400,2024-07-25,"Vaculi","NewStems",0,"1184","Deciduous",NA
2,"F2",4,400,2024-07-25,"Vaculi","OldStems",0,"1088","Deciduous",NA
2,"F2",4,400,2024-07-25,"Vaculi","Inflor",0,NA,"Deciduous",NA
2,"F2",4,400,2024-07-25,"Vaculi","BelowStem",0,"1089","Deciduous",NA
2,"F2",4,400,2024-07-25,"OtherDeciduous","NewLeaves",0.018,"454","Deciduous",NA
2,"F2",4,400,2024-07-25,"OtherDeciduous","NewStems",0.001,"457","Deciduous",NA
2,"F2",4,400,2024-07-25,"OtherDeciduous","OldStems",0.116,"460","Deciduous",NA
2,"F2",4,400,2024-07-25,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
2,"F2",4,400,2024-07-25,"OtherDeciduous","BelowStem",0.148,"463","Deciduous",NA
2,"F2",4,400,2024-07-25,"Ledpal","NewLeaves",1.224,"1091","Evergreen",NA
2,"F2",4,400,2024-07-25,"Ledpal","NewStems",0.386,"1092","Evergreen",NA
2,"F2",4,400,2024-07-25,"Ledpal","OldLeaves",0.229,"1094","Evergreen",NA
2,"F2",4,400,2024-07-25,"Ledpal","OldStems",2.923,"1095","Evergreen",NA
2,"F2",4,400,2024-07-25,"Ledpal","Inflor",0.295,"1097","Evergreen",NA
2,"F2",4,400,2024-07-25,"Ledpal","BelowStem",6.574,"1098","Evergreen",NA
2,"F2",4,400,2024-07-25,"Vacvit","NewLeaves",1.378,"1100","Evergreen",NA
2,"F2",4,400,2024-07-25,"Vacvit","NewStems",0.214,"1101","Evergreen",NA
2,"F2",4,400,2024-07-25,"Vacvit","OldLeaves",3.887,"1103","Evergreen",NA
2,"F2",4,400,2024-07-25,"Vacvit","OldStems",2.347,"1104","Evergreen",NA
2,"F2",4,400,2024-07-25,"Vacvit","Inflor",0.001,"1106","Evergreen",NA
2,"F2",4,400,2024-07-25,"Vacvit","BelowStem",1.147,"1107","Evergreen",NA
2,"F2",4,400,2024-07-25,"Castet","NewStems",0,NA,"Evergreen",NA
2,"F2",4,400,2024-07-25,"Castet","OldStems",0,NA,"Evergreen",NA
2,"F2",4,400,2024-07-25,"Castet","Inflor",0,NA,"Evergreen",NA
2,"F2",4,400,2024-07-25,"Castet","BelowStem",0,NA,"Evergreen",NA
2,"F2",4,400,2024-07-25,"OtherEvergreen","NewLeaves",0.047,"1115","Evergreen",NA
2,"F2",4,400,2024-07-25,"OtherEvergreen","NewStems",0.001,"1116","Evergreen",NA
2,"F2",4,400,2024-07-25,"OtherEvergreen","OldLeaves",0.335,"1117","Evergreen",NA
2,"F2",4,400,2024-07-25,"OtherEvergreen","OldStems",0.363,"1118","Evergreen",NA
2,"F2",4,400,2024-07-25,"OtherEvergreen","Inflor",0.002,"1119","Evergreen",NA
2,"F2",4,400,2024-07-25,"OtherEvergreen","BelowStem",0.172,"1120","Evergreen",NA
2,"F2",4,400,2024-07-25,"Rubcha","LeavesStems",0.408,"1109","Forb",NA
2,"F2",4,400,2024-07-25,"Rubcha","InflorStalks",0,NA,"Forb",NA
2,"F2",4,400,2024-07-25,"Rubcha","BelowStem",2.907,"1110","Forb",NA
2,"F2",4,400,2024-07-25,"Petfri","LeavesStems",0,NA,"Forb",NA
2,"F2",4,400,2024-07-25,"Petfri","InflorStalks",0,NA,"Forb",NA
2,"F2",4,400,2024-07-25,"Petfri","BelowStem",0,NA,"Forb",NA
2,"F2",4,400,2024-07-25,"OtherForb","LeavesStems",0.177,"1148","Forb",NA
2,"F2",4,400,2024-07-25,"OtherForb","InflorStalks",0,NA,"Forb",NA
2,"F2",4,400,2024-07-25,"OtherForb","BelowStem",0,NA,"Forb",NA
2,"F2",4,400,2024-07-25,"Sphagnum","Green",0,"1177","Moss",NA
2,"F2",4,400,2024-07-25,"OtherMoss","Green",0.667,"1108","Moss",NA
2,"F2",4,400,2024-07-25,"Lichen","Live",0.263,"1111","Lichen",NA
2,"F2",4,400,2024-07-25,"Attached","Wood",0,NA,"Litter",NA
2,"F2",4,400,2024-07-25,"Attached","Litter",0.014,"1114","Litter",NA
2,"F5",1,400,2024-07-25,"Erivag","BladeSheathInflCulm",1.38,"928","Graminoid",NA
2,"F5",1,400,2024-07-25,"Erivag","Rhizome",0.642,"929","Graminoid",NA
2,"F5",1,400,2024-07-25,"Carbig","BladeSheathInflCulm",0.111,"1022","Graminoid",NA
2,"F5",1,400,2024-07-25,"Carbig","Rhizome",0,"503","Graminoid",NA
2,"F5",1,400,2024-07-25,"OtherGraminoid","BladeSheathInflCulm",0,"504","Graminoid",NA
2,"F5",1,400,2024-07-25,"OtherGraminoid","Rhizome",0,"505","Graminoid",NA
2,"F5",1,400,2024-07-25,"Betnan","NewLeaves",4.97,"911","Deciduous",NA
2,"F5",1,400,2024-07-25,"Betnan","NewStems",0.247,"912","Deciduous",NA
2,"F5",1,400,2024-07-25,"Betnan","OldStems",17.391,"913","Deciduous",NA
2,"F5",1,400,2024-07-25,"Betnan","Inflor",1.633,"914","Deciduous",NA
2,"F5",1,400,2024-07-25,"Betnan","BelowStem",2.18,"915","Deciduous",NA
2,"F5",1,400,2024-07-25,"Salpul","NewLeaves",0,"510","Deciduous",NA
2,"F5",1,400,2024-07-25,"Salpul","NewStems",0,NA,"Deciduous",NA
2,"F5",1,400,2024-07-25,"Salpul","OldStems",0,"528","Deciduous",NA
2,"F5",1,400,2024-07-25,"Salpul","Inflor",0,NA,"Deciduous",NA
2,"F5",1,400,2024-07-25,"Salpul","BelowStem",0,NA,"Deciduous",NA
2,"F5",1,400,2024-07-25,"Vaculi","NewLeaves",0.011,"927","Deciduous",NA
2,"F5",1,400,2024-07-25,"Vaculi","NewStems",0,"533","Deciduous",NA
2,"F5",1,400,2024-07-25,"Vaculi","OldStems",0,"534","Deciduous",NA
2,"F5",1,400,2024-07-25,"Vaculi","Inflor",0,NA,"Deciduous",NA
2,"F5",1,400,2024-07-25,"Vaculi","BelowStem",0,NA,"Deciduous",NA
2,"F5",1,400,2024-07-25,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
2,"F5",1,400,2024-07-25,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
2,"F5",1,400,2024-07-25,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
2,"F5",1,400,2024-07-25,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
2,"F5",1,400,2024-07-25,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
2,"F5",1,400,2024-07-25,"Ledpal","NewLeaves",3.171,"905","Evergreen",NA
2,"F5",1,400,2024-07-25,"Ledpal","NewStems",2.215,"906","Evergreen",NA
2,"F5",1,400,2024-07-25,"Ledpal","OldLeaves",0.927,"907","Evergreen",NA
2,"F5",1,400,2024-07-25,"Ledpal","OldStems",4.962,"908","Evergreen",NA
2,"F5",1,400,2024-07-25,"Ledpal","Inflor",1.238,"909","Evergreen",NA
2,"F5",1,400,2024-07-25,"Ledpal","BelowStem",5.592,"910","Evergreen",NA
2,"F5",1,400,2024-07-25,"Vacvit","NewLeaves",0.139,"922","Evergreen",NA
2,"F5",1,400,2024-07-25,"Vacvit","NewStems",0.029,"923","Evergreen",NA
2,"F5",1,400,2024-07-25,"Vacvit","OldLeaves",0.434,"924","Evergreen",NA
2,"F5",1,400,2024-07-25,"Vacvit","OldStems",0.125,"925","Evergreen",NA
2,"F5",1,400,2024-07-25,"Vacvit","Inflor",0,NA,"Evergreen",NA
2,"F5",1,400,2024-07-25,"Vacvit","BelowStem",0,"607","Evergreen",NA
2,"F5",1,400,2024-07-25,"Castet","NewStems",0,NA,"Evergreen",NA
2,"F5",1,400,2024-07-25,"Castet","OldStems",0,NA,"Evergreen",NA
2,"F5",1,400,2024-07-25,"Castet","Inflor",0,NA,"Evergreen",NA
2,"F5",1,400,2024-07-25,"Castet","BelowStem",0,NA,"Evergreen",NA
2,"F5",1,400,2024-07-25,"OtherEvergreen","NewLeaves",0.023,"916","Evergreen",NA
2,"F5",1,400,2024-07-25,"OtherEvergreen","NewStems",0.003,"917","Evergreen",NA
2,"F5",1,400,2024-07-25,"OtherEvergreen","OldLeaves",0.07,"918","Evergreen",NA
2,"F5",1,400,2024-07-25,"OtherEvergreen","OldStems",0.182,"919","Evergreen",NA
2,"F5",1,400,2024-07-25,"OtherEvergreen","Inflor",0,NA,"Evergreen",NA
2,"F5",1,400,2024-07-25,"OtherEvergreen","BelowStem",0.035,"921","Evergreen",NA
2,"F5",1,400,2024-07-25,"Rubcha","LeavesStems",0,NA,"Forb",NA
2,"F5",1,400,2024-07-25,"Rubcha","InflorStalks",0,NA,"Forb",NA
2,"F5",1,400,2024-07-25,"Rubcha","BelowStem",0.138,"926","Forb",NA
2,"F5",1,400,2024-07-25,"Petfri","LeavesStems",0,NA,"Forb",NA
2,"F5",1,400,2024-07-25,"Petfri","InflorStalks",0,NA,"Forb",NA
2,"F5",1,400,2024-07-25,"Petfri","BelowStem",0,NA,"Forb",NA
2,"F5",1,400,2024-07-25,"OtherForb","LeavesStems",0.208,"930","Forb",NA
2,"F5",1,400,2024-07-25,"OtherForb","InflorStalks",0,NA,"Forb",NA
2,"F5",1,400,2024-07-25,"OtherForb","BelowStem",0.528,"1021","Forb",NA
2,"F5",1,400,2024-07-25,"Sphagnum","Green",0,NA,"Moss",NA
2,"F5",1,400,2024-07-25,"OtherMoss","Green",1.115,"904","Moss",NA
2,"F5",1,400,2024-07-25,"Lichen","Live",0,"608","Lichen",NA
2,"F5",1,400,2024-07-25,"Attached","Wood",0,"611","Litter",NA
2,"F5",1,400,2024-07-25,"Attached","Litter",0,"610","Litter",NA
2,"F5",2,400,2024-07-25,"Erivag","BladeSheathInflCulm",1.362,"928","Graminoid",NA
2,"F5",2,400,2024-07-25,"Erivag","Rhizome",1.977,"929","Graminoid",NA
2,"F5",2,400,2024-07-25,"Carbig","BladeSheathInflCulm",0.588,"1022","Graminoid",NA
2,"F5",2,400,2024-07-25,"Carbig","Rhizome",9.787,"503","Graminoid",NA
2,"F5",2,400,2024-07-25,"OtherGraminoid","BladeSheathInflCulm",0.644,"504","Graminoid",NA
2,"F5",2,400,2024-07-25,"OtherGraminoid","Rhizome",0.258,"505","Graminoid",NA
2,"F5",2,400,2024-07-25,"Betnan","NewLeaves",1.767,"911","Deciduous",NA
2,"F5",2,400,2024-07-25,"Betnan","NewStems",1.081,"912","Deciduous",NA
2,"F5",2,400,2024-07-25,"Betnan","OldStems",11.181,"913","Deciduous",NA
2,"F5",2,400,2024-07-25,"Betnan","Inflor",0,"914","Deciduous",NA
2,"F5",2,400,2024-07-25,"Betnan","BelowStem",17.115,"915","Deciduous",NA
2,"F5",2,400,2024-07-25,"Salpul","NewLeaves",0.314,"510","Deciduous",NA
2,"F5",2,400,2024-07-25,"Salpul","NewStems",0,NA,"Deciduous",NA
2,"F5",2,400,2024-07-25,"Salpul","OldStems",1.087,"528","Deciduous",NA
2,"F5",2,400,2024-07-25,"Salpul","Inflor",0,NA,"Deciduous",NA
2,"F5",2,400,2024-07-25,"Salpul","BelowStem",0,NA,"Deciduous",NA
2,"F5",2,400,2024-07-25,"Vaculi","NewLeaves",0.203,"927","Deciduous",NA
2,"F5",2,400,2024-07-25,"Vaculi","NewStems",0.036,"533","Deciduous",NA
2,"F5",2,400,2024-07-25,"Vaculi","OldStems",5.172,"534","Deciduous",NA
2,"F5",2,400,2024-07-25,"Vaculi","Inflor",0,NA,"Deciduous",NA
2,"F5",2,400,2024-07-25,"Vaculi","BelowStem",0,NA,"Deciduous",NA
2,"F5",2,400,2024-07-25,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
2,"F5",2,400,2024-07-25,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
2,"F5",2,400,2024-07-25,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
2,"F5",2,400,2024-07-25,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
2,"F5",2,400,2024-07-25,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
2,"F5",2,400,2024-07-25,"Ledpal","NewLeaves",0.503,"905","Evergreen",NA
2,"F5",2,400,2024-07-25,"Ledpal","NewStems",0.151,"906","Evergreen",NA
2,"F5",2,400,2024-07-25,"Ledpal","OldLeaves",0.428,"907","Evergreen",NA
2,"F5",2,400,2024-07-25,"Ledpal","OldStems",16.374,"908","Evergreen",NA
2,"F5",2,400,2024-07-25,"Ledpal","Inflor",0.137,"909","Evergreen",NA
2,"F5",2,400,2024-07-25,"Ledpal","BelowStem",6.062,"910","Evergreen",NA
2,"F5",2,400,2024-07-25,"Vacvit","NewLeaves",0.065,"922","Evergreen",NA
2,"F5",2,400,2024-07-25,"Vacvit","NewStems",0.021,"923","Evergreen",NA
2,"F5",2,400,2024-07-25,"Vacvit","OldLeaves",0.122,"924","Evergreen",NA
2,"F5",2,400,2024-07-25,"Vacvit","OldStems",0.058,"925","Evergreen",NA
2,"F5",2,400,2024-07-25,"Vacvit","Inflor",0,NA,"Evergreen",NA
2,"F5",2,400,2024-07-25,"Vacvit","BelowStem",0.187,"607","Evergreen",NA
2,"F5",2,400,2024-07-25,"Castet","NewStems",0,NA,"Evergreen",NA
2,"F5",2,400,2024-07-25,"Castet","OldStems",0,NA,"Evergreen",NA
2,"F5",2,400,2024-07-25,"Castet","Inflor",0,NA,"Evergreen",NA
2,"F5",2,400,2024-07-25,"Castet","BelowStem",0,NA,"Evergreen",NA
2,"F5",2,400,2024-07-25,"OtherEvergreen","NewLeaves",0,"916","Evergreen",NA
2,"F5",2,400,2024-07-25,"OtherEvergreen","NewStems",0,"917","Evergreen",NA
2,"F5",2,400,2024-07-25,"OtherEvergreen","OldLeaves",0,"918","Evergreen",NA
2,"F5",2,400,2024-07-25,"OtherEvergreen","OldStems",0,"919","Evergreen",NA
2,"F5",2,400,2024-07-25,"OtherEvergreen","Inflor",0,NA,"Evergreen",NA
2,"F5",2,400,2024-07-25,"OtherEvergreen","BelowStem",0,"921","Evergreen",NA
2,"F5",2,400,2024-07-25,"Rubcha","LeavesStems",0,NA,"Forb",NA
2,"F5",2,400,2024-07-25,"Rubcha","InflorStalks",0,NA,"Forb",NA
2,"F5",2,400,2024-07-25,"Rubcha","BelowStem",0,"926","Forb",NA
2,"F5",2,400,2024-07-25,"Petfri","LeavesStems",0,NA,"Forb",NA
2,"F5",2,400,2024-07-25,"Petfri","InflorStalks",0,NA,"Forb",NA
2,"F5",2,400,2024-07-25,"Petfri","BelowStem",0,NA,"Forb",NA
2,"F5",2,400,2024-07-25,"OtherForb","LeavesStems",0,"930","Forb",NA
2,"F5",2,400,2024-07-25,"OtherForb","InflorStalks",0,NA,"Forb",NA
2,"F5",2,400,2024-07-25,"OtherForb","BelowStem",0,"1021","Forb",NA
2,"F5",2,400,2024-07-25,"Sphagnum","Green",0,NA,"Moss",NA
2,"F5",2,400,2024-07-25,"OtherMoss","Green",0,"904","Moss",NA
2,"F5",2,400,2024-07-25,"Lichen","Live",0.077,"608","Lichen",NA
2,"F5",2,400,2024-07-25,"Attached","Wood",3.427,"611","Litter",NA
2,"F5",2,400,2024-07-25,"Attached","Litter",0.045,"610","Litter",NA
2,"F5",3,400,2024-07-25,"Erivag","BladeSheathInflCulm",0,"928","Graminoid",NA
2,"F5",3,400,2024-07-25,"Erivag","Rhizome",0,"929","Graminoid",NA
2,"F5",3,400,2024-07-25,"Carbig","BladeSheathInflCulm",0.401,"1022","Graminoid",NA
2,"F5",3,400,2024-07-25,"Carbig","Rhizome",1.266,"503","Graminoid",NA
2,"F5",3,400,2024-07-25,"OtherGraminoid","BladeSheathInflCulm",2.302,"504","Graminoid",NA
2,"F5",3,400,2024-07-25,"OtherGraminoid","Rhizome",3.782,"505","Graminoid",NA
2,"F5",3,400,2024-07-25,"Betnan","NewLeaves",0.235,"911","Deciduous",NA
2,"F5",3,400,2024-07-25,"Betnan","NewStems",0.009,"912","Deciduous",NA
2,"F5",3,400,2024-07-25,"Betnan","OldStems",1.58,"913","Deciduous",NA
2,"F5",3,400,2024-07-25,"Betnan","Inflor",0,"914","Deciduous",NA
2,"F5",3,400,2024-07-25,"Betnan","BelowStem",0,"915","Deciduous",NA
2,"F5",3,400,2024-07-25,"Salpul","NewLeaves",0,"510","Deciduous",NA
2,"F5",3,400,2024-07-25,"Salpul","NewStems",0,NA,"Deciduous",NA
2,"F5",3,400,2024-07-25,"Salpul","OldStems",0,"528","Deciduous",NA
2,"F5",3,400,2024-07-25,"Salpul","Inflor",0,NA,"Deciduous",NA
2,"F5",3,400,2024-07-25,"Salpul","BelowStem",0,NA,"Deciduous",NA
2,"F5",3,400,2024-07-25,"Vaculi","NewLeaves",0,"927","Deciduous",NA
2,"F5",3,400,2024-07-25,"Vaculi","NewStems",0,"533","Deciduous",NA
2,"F5",3,400,2024-07-25,"Vaculi","OldStems",0,"534","Deciduous",NA
2,"F5",3,400,2024-07-25,"Vaculi","Inflor",0,NA,"Deciduous",NA
2,"F5",3,400,2024-07-25,"Vaculi","BelowStem",0,NA,"Deciduous",NA
2,"F5",3,400,2024-07-25,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
2,"F5",3,400,2024-07-25,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
2,"F5",3,400,2024-07-25,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
2,"F5",3,400,2024-07-25,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
2,"F5",3,400,2024-07-25,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
2,"F5",3,400,2024-07-25,"Ledpal","NewLeaves",1.109,"905","Evergreen",NA
2,"F5",3,400,2024-07-25,"Ledpal","NewStems",0.451,"906","Evergreen",NA
2,"F5",3,400,2024-07-25,"Ledpal","OldLeaves",0.631,"907","Evergreen",NA
2,"F5",3,400,2024-07-25,"Ledpal","OldStems",3.862,"908","Evergreen",NA
2,"F5",3,400,2024-07-25,"Ledpal","Inflor",0.839,"909","Evergreen",NA
2,"F5",3,400,2024-07-25,"Ledpal","BelowStem",16.781,"910","Evergreen",NA
2,"F5",3,400,2024-07-25,"Vacvit","NewLeaves",0,"922","Evergreen",NA
2,"F5",3,400,2024-07-25,"Vacvit","NewStems",0,"923","Evergreen",NA
2,"F5",3,400,2024-07-25,"Vacvit","OldLeaves",0,"924","Evergreen",NA
2,"F5",3,400,2024-07-25,"Vacvit","OldStems",0,"925","Evergreen",NA
2,"F5",3,400,2024-07-25,"Vacvit","Inflor",0,NA,"Evergreen",NA
2,"F5",3,400,2024-07-25,"Vacvit","BelowStem",0,"607","Evergreen",NA
2,"F5",3,400,2024-07-25,"Castet","NewStems",0,NA,"Evergreen",NA
2,"F5",3,400,2024-07-25,"Castet","OldStems",0,NA,"Evergreen",NA
2,"F5",3,400,2024-07-25,"Castet","Inflor",0,NA,"Evergreen",NA
2,"F5",3,400,2024-07-25,"Castet","BelowStem",0,NA,"Evergreen",NA
2,"F5",3,400,2024-07-25,"OtherEvergreen","NewLeaves",0.036,"916","Evergreen",NA
2,"F5",3,400,2024-07-25,"OtherEvergreen","NewStems",0.007,"917","Evergreen",NA
2,"F5",3,400,2024-07-25,"OtherEvergreen","OldLeaves",0.093,"918","Evergreen",NA
2,"F5",3,400,2024-07-25,"OtherEvergreen","OldStems",0.163,"919","Evergreen",NA
2,"F5",3,400,2024-07-25,"OtherEvergreen","Inflor",0,NA,"Evergreen",NA
